Country,Year,Emission.Source,Application,IEF,Direct.EM,FracGASF,FracGASM,FracLEACH-(H),T.Frac.GAS,T.Frac.Leach,IEF.GAS,IEF.Leach,EM.GAS,EM.Leach,N2O.EM,Other carbon-containing fertlizers,Urea,kt.CO2eq,kg.CO2eq.kg.N,Total.Area.kha,EM.Ha
BEL,2005,Inorganic N emissions,147782424.553057,0.01,2.32229524297662,0.0739617370995,0.18918034110757,0.3,10930244.8327199,44334727.3659171,0.01,0.00750003621144,0.171760990228456,0.522518952479383,3.01657518568446,0,21.8301874173719,920.769592751341,6.23057576390462,952.370440687955,0.966818743435813
BEL,2005,Organic N emissions,128209151.292237,0.01,2.0147152345923,0.0739617370995,0.18918034110757,0.3,24254650.9745774,38462745.3876711,0.01,0.00750003621144,0.381144515314788,0.453313116455462,2.84917286636255,0,0,849.05351417604,6.62240959883376,952.370440687955,0.89151602979479
BEL,2006,Inorganic N emissions,146141507.923321,0.01,2.29650941022361,0.07536699757351,0.1890374063011,0.3,11014246.673046,43842452.3769963,0.01,0.00750003826998,0.173081019147866,0.51671725392139,2.98630768329287,0,21.8637601485283,911.783449769802,6.23904503741816,951.858993653636,0.957897604423522
BEL,2006,Organic N emissions,127233602.8226,0.01,1.99938518721228,0.07536699757351,0.1890374063011,0.3,24051910.2719286,38170080.84678,0.01,0.00750003826998,0.37795858998745,0.449863962615698,2.82720773981543,0,0,842.507906464997,6.62174054474976,951.858993653636,0.885118396823774
BEL,2007,Inorganic N emissions,146063461.491873,0.01,2.29528296630087,0.06710353106209,0.18860544237375,0.3,9801374.02525629,43819038.4475619,0.01,0.00750003759437,0.154021591825456,0.516441256109206,2.96574581423553,0,23.6209187369785,907.413171379167,6.21245835276645,951.347546619318,0.953818795879303
BEL,2007,Organic N emissions,125563506.839344,0.01,1.97314082176112,0.06710353106209,0.18860544237375,0.3,23681960.7534339,37669052.0518032,0.01,0.00750003759437,0.372145097553961,0.443958910265835,2.78924482958092,0,0,831.194959215113,6.61971762447357,951.347546619318,0.873702741094802
BEL,2008,Inorganic N emissions,140872124.881513,0.01,2.21370481956664,0.06851717191425,0.18661619850507,0.3,9652159.59843232,42261637.4644539,0.01,0.00750003874195,0.151676793689651,0.498086157299735,2.86346777055603,0,22.586527009792,875.899922635488,6.21769511443235,950.836099584999,0.921189175524343
BEL,2008,Organic N emissions,116332008.917875,0.01,1.82807442585231,0.06851717191425,0.18661619850507,0.3,21709437.2687117,34899602.6753625,0.01,0.00750003874195,0.341148299936899,0.411318870511812,2.58054159630102,0,0,769.001395697704,6.6104024408328,950.836099584999,0.80876335683231
BEL,2009,Inorganic N emissions,146198031.675853,0.01,2.29739764062055,0.0686106169257,0.18532690716751,0.3,10030737.1466033,43859409.5027559,0.01,0.00750003396864,0.157625869446623,0.516916810323825,2.971940320391,0,28.8431504048843,914.481365881402,6.25508671627652,950.284558140743,0.962323714562519
BEL,2009,Organic N emissions,115318827.009848,0.01,1.81215299586905,0.0686106169257,0.18532690716751,0.3,21371681.5479202,34595648.1029544,0.01,0.00750003396864,0.335840710038747,0.407736270761716,2.55572997666951,0,0,761.607533047515,6.60436420310168,950.284558140743,0.801452077194246
BEL,2010,Inorganic N emissions,149240956.230812,0.01,2.3452150264842,0.06920146225584,0.1839065632885,0.3,10327692.399632,44772286.8692436,0.01,0.00750003107021,0.162292309137074,0.527675566948643,3.03518290256992,0,34.9256713497258,939.410176315561,6.2945869554916,953.165012832726,0.985569301923613
BEL,2010,Organic N emissions,114944855.307902,0.01,1.80627629769559,0.06920146225584,0.1839065632885,0.3,21139113.3073702,34483456.5923706,0.01,0.00750003107021,0.332186066258674,0.406413850623027,2.54487621457729,0,0,758.373111944033,6.59771252843447,953.165012832726,0.795636748867032
BEL,2011,Inorganic N emissions,143243737.060527,0.01,2.25097301095114,0.07102617274731,0.18262808424145,0.3,10174054.4134312,42973121.1181581,0.01,0.00750002729636,0.159877997925348,0.506470770765096,2.91732177964158,0,35.6507802047845,905.012670537977,6.31799120233485,956.04546752471,0.946620951910517
BEL,2011,Organic N emissions,110315354.275315,0.01,1.73352699575496,0.07102617274731,0.18262808424145,0.3,20146681.8137176,33094606.2825945,0.01,0.00750002729636,0.316590714215563,0.390044993614172,2.44016270358469,0,0,727.168485668239,6.59172506352505,956.04546752471,0.760600317002648
BEL,2012,Inorganic N emissions,141118606.948516,0.01,2.21757810919096,0.07041265971489,0.18369355530417,0.3,9936536.45050517,42335582.0845548,0.01,0.00750002440103,0.156145572793653,0.498956697903666,2.87268037988828,0,35.1199446897577,891.178697896465,6.31510413238129,958.925922216693,0.929350930295407
BEL,2012,Organic N emissions,106530495.159666,0.01,1.67405063822332,0.07041265971489,0.18369355530417,0.3,19568965.4041927,31959148.5478998,0.01,0.00750002440103,0.307512313494457,0.376662619057043,2.35822557077482,0,0,702.751220090896,6.59671410554908,958.925922216693,0.73285245899536
BEL,2013,Inorganic N emissions,147970747.911699,0.01,2.32525461004098,0.06941248874166,0.18081464942634,0.3,10271017.8735158,44391224.3735097,0.01,0.00750001994361,0.161401709440963,0.523183678478354,3.0098399979603,0,40.7021206017106,937.634439993879,6.33662026600967,958.160136039921,0.978578010841826
BEL,2013,Organic N emissions,104284052.558511,0.01,1.63874939734803,0.06941248874166,0.18081464942634,0.3,18856084.4041252,31285215.7675533,0.01,0.00750001994361,0.29630989777911,0.368719594880673,2.30377889000781,0,0,686.526109222328,6.58323197439164,958.160136039921,0.716504562650397
BEL,2014,Inorganic N emissions,151965117.113032,0.01,2.38802326891908,0.07083062288675,0.17743478491114,0.3,10763783.902174,45589535.1339096,0.01,0.00750001912824,0.169145175605591,0.537306605867258,3.09447505039193,0,48.8866757002527,971.040240717048,6.38988906904724,957.434444273087,1.01421068202146
BEL,2014,Organic N emissions,103241721.911589,0.01,1.62236991575355,0.07083062288675,0.17743478491114,0.3,18318672.7212385,30972516.5734767,0.01,0.00750001912824,0.287864857048034,0.36503416203698,2.27526893483856,0,0,678.030142581892,6.56740443715694,957.434444273087,0.708173960773547
BEL,2015,Inorganic N emissions,151938310.737845,0.01,2.38760202588042,0.07068338731318,0.17574502127103,0.3,10739514.4655934,45581493.2213535,0.01,0.00750001967513,0.168763798745039,0.537211865114502,3.09357768973996,0,51.0849644421022,972.971115984611,6.40372471735176,956.708752506253,1.01699823842497
BEL,2015,Organic N emissions,103159966.049621,0.01,1.62108518077976,0.07068338731318,0.17574502127103,0.3,18129850.4277094,30947989.8148863,0.01,0.00750001967513,0.28489764957829,0.364745122527296,2.27072795288535,0,0,676.676929959833,6.55949159225532,956.708752506253,0.707296685837951
BEL,2016,Inorganic N emissions,157797544.621857,0.01,2.4796757012006,0.07100654122853,0.17441258804724,0.3,11204657.8579527,47339263.3865571,0.01,0.00750002084422,0.176073194910685,0.557928583377313,3.2136774794886,0,53.4414575177384,1011.11734640534,6.40768745057702,958.071362327888,1.05536746651999
BEL,2016,Organic N emissions,101506971.733515,0.01,1.59510955581236,0.07100654122853,0.17441258804724,0.3,17704093.6448804,30452091.5200545,0.01,0.00750002084422,0.27820718584812,0.35890064752222,2.2322173891827,0,0,665.200781976445,6.5532521620563,958.071362327888,0.694312353059133
BEL,2017,Inorganic N emissions,150778091.70819,0.01,2.36937001255728,0.06976891501283,0.17088138542815,0.3,10519623.8661854,45233427.512457,0.01,0.00750001927969,0.165308375040056,0.533109623246966,3.0677880108443,0,51.3392007614289,965.540027993031,6.40371566621031,959.433972149523,1.00636422726394
BEL,2017,Organic N emissions,98683978.8073393,0.01,1.55074823840106,0.06976891501283,0.17088138542815,0.3,16863255.0181603,29605193.6422018,0.01,0.00750001927969,0.264994007428234,0.348919250578595,2.16466149640789,0,0,645.069125929551,6.5367158248546,959.433972149523,0.672343428161433
BEL,2018,Inorganic N emissions,148031503.033702,0.01,2.32620933338675,0.06905976238057,0.17007830342042,0.3,10223020.4243461,44409450.9101106,0.01,0.00750002030358,0.160647463811153,0.523398516923337,3.01025531412124,0,50.9383866188409,947.99447022697,6.4040048962493,960.796581971158,0.986675523222696
BEL,2018,Organic N emissions,99062425.4766204,0.01,1.55669525748974,0.06905976238057,0.17007830342042,0.3,16848369.2577754,29718727.6429861,0.01,0.00750002030358,0.26476008833647,0.350257381129795,2.171712726956,0,0,647.170392632889,6.53295525038025,960.796581971158,0.67357690980245
BEL,2019,Inorganic N emissions,152736270.967211,0.01,2.40014140091333,0.06634888721029,0.16884697994478,0.3,10133881.6153238,45820881.2901633,0.01,0.00750001969623,0.159246711097945,0.540033233417608,3.09942134542888,0,50.8203959638668,974.447956901674,6.37993811640763,962.159191792794,1.01277207058219
BEL,2019,Organic N emissions,99427357.6371543,0.01,1.56242990572672,0.06634888721029,0.16884697994478,0.3,16788009.0609231,29828207.2911463,0.01,0.00750001969623,0.263811570957362,0.351547652007873,2.17778912869196,0,0,648.981160350203,6.52718905312324,962.159191792794,0.674504973694586
BEL,2020,Inorganic N emissions,157235642.824921,0.01,2.47084581582018,0.06717485883123,0.16705264308118,0.3,10562282.1100018,47170692.8474763,0.01,0.00750001997341,0.165978718871456,0.555941789096038,3.19276632378767,0,52.3934795726874,1003.83784406141,6.38428937629091,963.521801614429,1.04184237697521
BEL,2020,Organic N emissions,98642645.5511279,0.01,1.55009871580344,0.06717485883123,0.16705264308118,0.3,16478514.6598359,29592793.6653384,0.01,0.00750001997341,0.258948087511707,0.348773139878489,2.15781994319364,0,0,643.030343071704,6.51878646886464,963.521801614429,0.667374979989321
BEL,2021,Inorganic N emissions,149784471.528449,0.01,2.35375598116134,0.06754649896178,0.1656645529547,0.3,10117416.6505871,44935341.4585347,0.01,0.0075000201448,0.158987975937798,0.529596518239606,3.04234047533874,0,49.8616478634155,956.479109514362,6.38570273509757,964.884411436065,0.991288799132744
BEL,2021,Organic N emissions,98732753.4645396,0.01,1.55151469729991,0.06754649896178,0.1656645529547,0.3,16356517.4646896,29619826.0393619,0.01,0.0075000201448,0.257030988730836,0.349091744541078,2.15763743057182,0,0,642.975954310404,6.51228626517878,964.884411436065,0.666376144841478
BGR,1990,Inorganic N emissions,395941000,0.01,6.22193,0.06448,0.2,0.3,25530275.68,118782300,0.01,0.0075,0.4011900464,1.39993425,8.0230542964,0,45.4868058434678,2436.35698617067,6.15333341626825,4279.69421830809,0.56928295852264
BGR,1990,Organic N emissions,136551097.367231,0.01,2.14580295862791,0.06448,0.2,0.3,27310219.4734462,40965329.2101693,0.01,0.0075,0.429160591725583,0.482805665691281,3.05776921604477,0,0,911.215226381343,6.67307142857142,4279.69421830809,0.212915965463901
BGR,1991,Inorganic N emissions,185080000,0.01,2.9084,0.06448,0.2,0.3,11933958.4,55524000,0.01,0.0075,0.187533632,0.65439,3.750323632,0,21.262506346928,1138.85894868293,6.15333341626825,4238.74839647728,0.268678119614131
BGR,1991,Organic N emissions,131982266.992277,0.01,2.07400705273578,0.06448,0.2,0.3,26396453.3984554,39594680.0976831,0.01,0.0075,0.414801410547156,0.466651586865551,2.95546005014849,0,0,880.727094944249,6.67307142857143,4238.74839647728,0.207779988941122
BGR,1992,Inorganic N emissions,139473000,0.01,2.19171857142857,0.06448,0.2,0.3,8993219.04,41841900,0.01,0.0075,0.141322013485714,0.493136678571429,2.82617726348571,0,16.023047048439,858.223871567182,6.15333341626825,4185.84205682956,0.205030161175555
BGR,1992,Organic N emissions,118277499.953173,0.01,1.85864642783557,0.06448,0.2,0.3,23655499.9906346,35483249.9859519,0.01,0.0075,0.371729285567115,0.418195446263004,2.64857115966569,0,0,789.274205580376,6.67307142857142,4185.84205682956,0.188558047548069
BGR,1993,Inorganic N emissions,165378000,0.01,2.59879714285714,0.06448,0.2,0.3,10663573.44,49613400,0.01,0.0075,0.167570439771429,0.584729357142857,3.35109693977143,0,18.9990856637252,1017.62597371561,6.15333341626825,4111.7923511466,0.247489631481959
BGR,1993,Organic N emissions,97875743.6361251,0.01,1.53804739999625,0.06448,0.2,0.3,19575148.727225,29362723.0908375,0.01,0.0075,0.30760947999925,0.346060664999157,2.19171754499466,0,0,653.131828408408,6.67307142857142,4111.7923511466,0.158843582708226
BGR,1994,Inorganic N emissions,203158000,0.01,3.19248285714286,0.06448,0.2,0.3,13099627.84,60947400,0.01,0.0075,0.205851294628571,0.718308642857143,4.11664279462857,0,23.3393573829112,1250.09891018223,6.15333341626826,4046.00031603194,0.308971530533207
BGR,1994,Organic N emissions,78718315.5511044,0.01,1.23700210151735,0.06448,0.2,0.3,15743663.1102209,23615494.6653313,0.01,0.0075,0.247400420303471,0.278325472841405,1.76272799466223,0,0,525.292942409343,6.67307142857141,4046.00031603194,0.12983017829433
BGR,1995,Inorganic N emissions,129545000,0.01,2.03570714285714,0.06448,0.2,0.3,8353061.6,38863500,0.01,0.0075,0.131262396571429,0.458034107142857,2.62500364657143,0,14.882490732185,797.13357741047,6.15333341626825,3995.22378442875,0.199521633936319
BGR,1995,Organic N emissions,68107820.0802058,0.01,1.07026574411752,0.06448,0.2,0.3,13621564.0160412,20432346.0240617,0.01,0.0075,0.214053148823504,0.240809792426442,1.52512868536747,0,0,454.488348239505,6.67307142857143,3995.22378442875,0.113757920147266
BGR,1996,Inorganic N emissions,151883000,0.01,2.38673285714286,0.06448,0.2,0.3,9793415.84,45564900,0.01,0.0075,0.153896534628571,0.537014892857143,3.07764428462857,0,17.4487424437566,934.586739263072,6.15333341626826,3943.79410598587,0.236976554593598
BGR,1996,Organic N emissions,66269381.3806568,0.01,1.04137599312461,0.06448,0.2,0.3,13253876.2761314,19880814.414197,0.01,0.0075,0.208275198624921,0.234309598453037,1.48396079020257,0,0,442.220315480365,6.67307142857144,3943.79410598587,0.112130680151169
BGR,1997,Inorganic N emissions,152463000,0.01,2.39584714285714,0.06448,0.2,0.3,9830814.24,45738900,0.01,0.0075,0.154484223771429,0.539065607142857,3.08939697377143,0,17.5153744606207,938.155672644506,6.15333341626825,3897.66449538729,0.240696877259387
BGR,1997,Organic N emissions,62958194.5593469,0.01,0.98934305736117,0.06448,0.2,0.3,12591638.9118694,18887458.3678041,0.01,0.0075,0.197868611472233,0.222602187906262,1.40981385673967,0,0,420.12452930842,6.67307142857145,3897.66449538729,0.107788787312407
BGR,1998,Inorganic N emissions,97497000,0.01,1.53209571428571,0.06448,0.2,0.3,6286606.56,29249100,0.01,0.0075,0.0987895316571428,0.344721535714286,1.97560678165714,0,11.2007271520772,599.931548085904,6.15333341626824,3890.44409514205,0.154206443638409
BGR,1998,Organic N emissions,58736581.8787863,0.01,0.92300342952378,0.06448,0.2,0.3,11747316.3757573,17620974.5636359,0.01,0.0075,0.184600685904757,0.207675771642852,1.31527988707139,0,0,391.953406347274,6.67307142857141,3890.44409514205,0.100747728732743
BGR,1999,Inorganic N emissions,140269000,0.01,2.20422714285714,0.06448,0.2,0.3,9044545.12,42080700,0.01,0.0075,0.142128566171429,0.495951107142857,2.84230681617143,0,16.1144937474457,863.121924966531,6.15333341626825,3922.74349745308,0.220030171620176
BGR,1999,Organic N emissions,60338363.0141998,0.01,0.94817427593743,0.06448,0.2,0.3,12067672.60284,18101508.9042599,0.01,0.0075,0.189634855187485,0.213339212085921,1.35114834321084,0,0,402.642206276829,6.67307142857145,3922.74349745308,0.102643011590804
BGR,2000,Inorganic N emissions,144928000,0.01,2.27744,0.06448,0.2,0.3,9344957.44,43478400,0.01,0.0075,0.1468493312,0.512424,2.9367133312,0,16.6497326553252,891.790305352925,6.15333341626825,3856.523,0.231242055435149
BGR,2000,Organic N emissions,55167941.459108,0.01,0.86692479435741,0.06448,0.2,0.3,11033588.2918216,16550382.4377324,0.01,0.0075,0.173384958871482,0.195058078730418,1.23536783195931,0,0,368.139613923874,6.67307142857142,3856.523,0.0954589442157805
BGR,2001,Inorganic N emissions,167962000,0.01,2.63940285714286,0.06448,0.2,0.3,10830189.76,50388600,0.01,0.0075,0.170188696228571,0.593865642857143,3.40345719622857,0,19.2959427871338,1033.52618726325,6.15333341626826,3797.465,0.272162136389209
BGR,2001,Organic N emissions,47931768.9121392,0.01,0.75321351147647,0.06448,0.2,0.3,9586353.78242784,14379530.6736418,0.01,0.0075,0.150642702295295,0.169473040082206,1.07332925385397,0,0,319.852117648483,6.67307142857141,3797.465,0.0842277987153228
BGR,2002,Inorganic N emissions,155411000,0.01,2.44217285714286,0.06448,0.2,0.3,10020901.28,46623300,0.01,0.0075,0.157471305828571,0.549488892857143,3.14913305582857,0,17.854048918751,956.295699555666,6.15333341626826,3729.001,0.256448228240128
BGR,2002,Organic N emissions,50077906.5379773,0.01,0.78693853131107,0.06448,0.2,0.3,10015581.3075955,15023371.9613932,0.01,0.0075,0.157387706262214,0.177061169544991,1.12138740711828,0,0,334.173447321246,6.67307142857142,3729.001,0.0896147379207584
BGR,2003,Inorganic N emissions,140930000,0.01,2.21461428571429,0.06448,0.2,0.3,9087166.4,42279000,0.01,0.0075,0.142798329142857,0.498288214285714,2.85570082914286,0,16.1904312701133,867.189278354686,6.15333341626826,3701.263,0.234295503549649
BGR,2003,Organic N emissions,53770630.9275379,0.01,0.84496705743274,0.06448,0.2,0.3,10754126.1855076,16131189.2782614,0.01,0.0075,0.168993411486548,0.190117587922366,1.20407805684165,0,0,358.815260938813,6.67307142857144,3701.263,0.0969440055837191
BGR,2004,Inorganic N emissions,164958000,0.01,2.59219714285714,0.06448,0.2,0.3,10636491.84,49487400,0.01,0.0075,0.167144871771429,0.583244357142857,3.34258637177143,0,18.9508348928925,1015.04157368078,6.15333341626825,3653.14,0.277854550792134
BGR,2004,Organic N emissions,53752365.7163408,0.01,0.84468003268536,0.06448,0.2,0.3,10750473.1432682,16125709.7149022,0.01,0.0075,0.168936006537071,0.190053007354205,1.20366904657664,0,0,358.693375879838,6.67307142857145,3653.14,0.0981876894616241
BGR,2005,Inorganic N emissions,159506000,0.01,2.50652285714286,0.06448,0.2,0.3,10284946.88,47851800,0.01,0.0075,0.161620593828571,0.563967642857143,3.23211109382857,0,18.3244939343695,981.493599895285,6.15333341626826,3504.909,0.280033975174615
