Country,Year,Category,CO2,CH4,N2O,CO2eq.kt
BEL,1995,Total Agriculture,180.019181727635,242.804766082369,18.0232858409196,11621.0775143809
BEL,1995,Enteric Fermentation,0,192.602232907114,0,4815.05582267785
BEL,1995,Manure Management,0,50.2025331752548,3.08926555352665,2175.66446433231
BEL,1995,Rice cultivation,0,0,0,0
BEL,1995,Agricultural soils,0,0,14.934020287393,4450.33804564311
BEL,1995,Prescribed Burning of Savannas,0,0,0,0
BEL,1995,Field Burning of Agricultural Residues,0,0,0,0
BEL,1995,Liming,156.917541706178,0,0,156.917541706178
BEL,1995,Urea Application,23.1016400214575,0,0,23.1016400214575
BEL,1995,Other Carbon-containing Fertilizers,0,0,0,0
BEL,1995,Other Sources,0,0,0,0
BEL,1996,Total Agriculture,178.574579010781,240.786725791486,17.9219777032889,11538.992079378
BEL,1996,Enteric Fermentation,0,189.206940615782,0,4730.17351539455
BEL,1996,Manure Management,0,51.5797851757037,3.0290629236301,2192.15538063436
BEL,1996,Rice cultivation,0,0,0,0
BEL,1996,Agricultural soils,0,0,14.8929147796588,4438.08860433832
BEL,1996,Prescribed Burning of Savannas,0,0,0,0
BEL,1996,Field Burning of Agricultural Residues,0,0,0,0
BEL,1996,Liming,155.984417930639,0,0,155.984417930639
BEL,1996,Urea Application,22.5901610801421,0,0,22.5901610801421
BEL,1996,Other Carbon-containing Fertilizers,0,0,0,0
BEL,1996,Other Sources,0,0,0,0
BEL,1997,Total Agriculture,177.947106291765,238.100409765298,18.1630967312222,11543.0601763284
BEL,1997,Enteric Fermentation,0,186.503212477709,0,4662.58031194272
BEL,1997,Manure Management,0,51.5971972875891,2.9808950076636,2178.23664447348
BEL,1997,Rice cultivation,0,0,0,0
BEL,1997,Agricultural soils,0,0,15.1822017235585,4524.29611362045
BEL,1997,Prescribed Burning of Savannas,0,0,0,0
BEL,1997,Field Burning of Agricultural Residues,0,0,0,0
BEL,1997,Liming,155.028651709268,0,0,155.028651709268
BEL,1997,Urea Application,22.9184545824966,0,0,22.9184545824966
BEL,1997,Other Carbon-containing Fertilizers,0,0,0,0
BEL,1997,Other Sources,0,0,0,0
BEL,1998,Total Agriculture,177.410666664954,237.27776997121,17.5321825839574,11333.9453259645
BEL,1998,Enteric Fermentation,0,184.740258011144,0,4618.50645027861
BEL,1998,Manure Management,0,52.5375119600652,2.92651383790376,2185.53892269695
BEL,1998,Rice cultivation,0,0,0,0
BEL,1998,Agricultural soils,0,0,14.6056687460536,4352.48928632399
BEL,1998,Prescribed Burning of Savannas,0,0,0,0
BEL,1998,Field Burning of Agricultural Residues,0,0,0,0
BEL,1998,Liming,154.07389010873,0,0,154.07389010873
BEL,1998,Urea Application,23.3367765562239,0,0,23.3367765562239
BEL,1998,Other Carbon-containing Fertilizers,0,0,0,0
BEL,1998,Other Sources,0,0,0,0
BEL,1999,Total Agriculture,177.328962305369,238.278830718179,18.1029800061856,11528.9877721032
BEL,1999,Enteric Fermentation,0,185.451069961022,0,4636.27674902556
BEL,1999,Manure Management,0,52.8277607571569,2.92330302900278,2191.83832157175
BEL,1999,Rice cultivation,0,0,0,0
BEL,1999,Agricultural soils,0,0,15.1796769771829,4523.54373920049
BEL,1999,Prescribed Burning of Savannas,0,0,0,0
BEL,1999,Field Burning of Agricultural Residues,0,0,0,0
BEL,1999,Liming,153.119895941525,0,0,153.119895941525
BEL,1999,Urea Application,24.2090663638438,0,0,24.2090663638438
BEL,1999,Other Carbon-containing Fertilizers,0,0,0,0
BEL,1999,Other Sources,0,0,0,0
BEL,2000,Total Agriculture,172.444004150067,229.047978298454,16.1124348888551,10700.1490584902
BEL,2000,Enteric Fermentation,0,179.629483507526,0,4490.73708768815
BEL,2000,Manure Management,0,49.4184947909277,2.71196891041598,2043.62910507715
BEL,2000,Rice cultivation,0,0,0,0
BEL,2000,Agricultural soils,0,0,13.4004659784391,3993.33886157485
BEL,2000,Prescribed Burning of Savannas,0,0,0,0
BEL,2000,Field Burning of Agricultural Residues,0,0,0,0
BEL,2000,Liming,152.138725357654,0,0,152.138725357654
BEL,2000,Urea Application,20.305278792413,0,0,20.305278792413
BEL,2000,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2000,Other Sources,0,0,0,0
BEL,2001,Total Agriculture,171.233449602586,228.281587289902,15.4493101160876,10482.1675464442
BEL,2001,Enteric Fermentation,0,179.594034135446,0,4489.85085338614
BEL,2001,Manure Management,0,48.6875531544562,2.64238108071395,2004.61839091416
BEL,2001,Rice cultivation,0,0,0,0
BEL,2001,Agricultural soils,0,0,12.8069290353736,3816.46485254133
BEL,2001,Prescribed Burning of Savannas,0,0,0,0
BEL,2001,Field Burning of Agricultural Residues,0,0,0,0
BEL,2001,Liming,151.171718557116,0,0,151.171718557116
BEL,2001,Urea Application,20.0617310454698,0,0,20.0617310454698
BEL,2001,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2001,Other Sources,0,0,0,0
BEL,2002,Total Agriculture,171.488356455966,221.233187309642,15.6658193304794,10370.7321996799
BEL,2002,Enteric Fermentation,0,173.688523533558,0,4342.21308833895
BEL,2002,Manure Management,0,47.5446637760844,2.55873216035113,1951.11877818675
BEL,2002,Rice cultivation,0,0,0,0
BEL,2002,Agricultural soils,0,0,13.1070871701283,3905.91197669824
BEL,2002,Prescribed Burning of Savannas,0,0,0,0
BEL,2002,Field Burning of Agricultural Residues,0,0,0,0
BEL,2002,Liming,150.202557039911,0,0,150.202557039911
BEL,2002,Urea Application,21.2857994160546,0,0,21.2857994160546
BEL,2002,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2002,Other Sources,0,0,0,0
BEL,2003,Total Agriculture,168.415582149853,213.663416116582,15.0885359677558,10006.3847034556
BEL,2003,Enteric Fermentation,0,167.520830882095,0,4188.02077205238
BEL,2003,Manure Management,0,46.1425852344867,2.46607265610344,1888.45428238099
BEL,2003,Rice cultivation,0,0,0,0
BEL,2003,Agricultural soils,0,0,12.6224633116523,3761.4940668724
BEL,2003,Prescribed Burning of Savannas,0,0,0,0
BEL,2003,Field Burning of Agricultural Residues,0,0,0,0
BEL,2003,Liming,149.247459160207,0,0,149.247459160207
BEL,2003,Urea Application,19.1681229896466,0,0,19.1681229896466
BEL,2003,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2003,Other Sources,0,0,0,0
BEL,2004,Total Agriculture,169.02417166767,211.592933575527,15.0130032124539,9932.72246836711
BEL,2004,Enteric Fermentation,0,166.395570156358,0,4159.88925390895
BEL,2004,Manure Management,0,45.1973634191693,2.42350906648731,1852.13978729245
BEL,2004,Rice cultivation,0,0,0,0
BEL,2004,Agricultural soils,0,0,12.5894941459666,3751.66925549804
BEL,2004,Prescribed Burning of Savannas,0,0,0,0
BEL,2004,Field Burning of Agricultural Residues,0,0,0,0
BEL,2004,Liming,148.293201451335,0,0,148.293201451335
BEL,2004,Urea Application,20.7309702163353,0,0,20.7309702163353
BEL,2004,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2004,Other Sources,0,0,0,0
BEL,2005,Total Agriculture,169.179311247336,208.875199325704,14.5677233032161,9732.24083874833
BEL,2005,Enteric Fermentation,0,164.235976024098,0,4105.89940060246
BEL,2005,Manure Management,0,44.6392233016051,2.37769084496738,1824.53245434041
BEL,2005,Rice cultivation,0,0,0,0
BEL,2005,Agricultural soils,0,0,12.1900324582488,3632.62967255813
BEL,2005,Prescribed Burning of Savannas,0,0,0,0
BEL,2005,Field Burning of Agricultural Residues,0,0,0,0
BEL,2005,Liming,147.349123829964,0,0,147.349123829964
BEL,2005,Urea Application,21.8301874173719,0,0,21.8301874173719
BEL,2005,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2005,Other Sources,0,0,0,0
BEL,2006,Total Agriculture,168.259644594621,207.552912330564,13.9108751362727,9502.52324346798
BEL,2006,Enteric Fermentation,0,162.183058363177,0,4054.57645907942
BEL,2006,Manure Management,0,45.3698539673875,2.31851746586891,1825.16455401362
BEL,2006,Rice cultivation,0,0,0,0
BEL,2006,Agricultural soils,0,0,11.5923576704037,3454.52258578031
BEL,2006,Prescribed Burning of Savannas,0,0,0,0
BEL,2006,Field Burning of Agricultural Residues,0,0,0,0
BEL,2006,Liming,146.395884446092,0,0,146.395884446092
BEL,2006,Urea Application,21.8637601485283,0,0,21.8637601485283
BEL,2006,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2006,Other Sources,0,0,0,0
BEL,2007,Total Agriculture,169.055282265866,210.10322182832,14.0817786346321,9618.00586109423
BEL,2007,Enteric Fermentation,0,164.989530374355,0,4124.73825935887
BEL,2007,Manure Management,0,45.113691453965,2.39126023410415,1840.43783611216
BEL,2007,Rice cultivation,0,0,0,0
BEL,2007,Agricultural soils,0,0,11.690518400528,3483.77448335734
BEL,2007,Prescribed Burning of Savannas,0,0,0,0
BEL,2007,Field Burning of Agricultural Residues,0,0,0,0
BEL,2007,Liming,145.434363528888,0,0,145.434363528888
BEL,2007,Urea Application,23.6209187369785,0,0,23.6209187369785
BEL,2007,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2007,Other Sources,0,0,0,0
BEL,2008,Total Agriculture,167.063740196475,208.768278135714,13.7116123639986,9472.33117806088
BEL,2008,Enteric Fermentation,0,163.447042172856,0,4086.17605432139
BEL,2008,Manure Management,0,45.3212359628578,2.36249054550064,1837.05308163064
BEL,2008,Rice cultivation,0,0,0,0
BEL,2008,Agricultural soils,0,0,11.3491218184979,3382.03830191238
BEL,2008,Prescribed Burning of Savannas,0,0,0,0
BEL,2008,Field Burning of Agricultural Residues,0,0,0,0
BEL,2008,Liming,144.477213186683,0,0,144.477213186683
BEL,2008,Urea Application,22.586527009792,0,0,22.586527009792
BEL,2008,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2008,Other Sources,0,0,0,0
BEL,2009,Total Agriculture,172.361739524363,209.941236774016,13.9769404357827,9586.020908738
BEL,2009,Enteric Fermentation,0,164.137568111182,0,4103.43920277955
BEL,2009,Manure Management,0,45.8036686628338,2.36747285227428,1850.59862654858
BEL,2009,Rice cultivation,0,0,0,0
BEL,2009,Agricultural soils,0,0,11.6094675835084,3459.6213398855
BEL,2009,Prescribed Burning of Savannas,0,0,0,0
BEL,2009,Field Burning of Agricultural Residues,0,0,0,0
BEL,2009,Liming,143.518589119478,0,0,143.518589119478
BEL,2009,Urea Application,28.8431504048843,0,0,28.8431504048843
BEL,2009,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2009,Other Sources,0,0,0,0
BEL,2010,Total Agriculture,177.549272393751,211.018267714061,13.7011520227605,9535.9492680279
BEL,2010,Enteric Fermentation,0,164.369630731086,0,4109.24076827715
BEL,2010,Manure Management,0,46.6486369829753,2.38317385036975,1876.40173198457
BEL,2010,Rice cultivation,0,0,0,0
BEL,2010,Agricultural soils,0,0,11.3179781723907,3372.75749537244
BEL,2010,Prescribed Burning of Savannas,0,0,0,0
BEL,2010,Field Burning of Agricultural Residues,0,0,0,0
BEL,2010,Liming,142.623601044026,0,0,142.623601044026
BEL,2010,Urea Application,34.9256713497258,0,0,34.9256713497258
BEL,2010,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2010,Other Sources,0,0,0,0
BEL,2011,Total Agriculture,177.805217725163,209.515432952647,13.5803281587048,9462.62883283538
BEL,2011,Enteric Fermentation,0,162.674724570079,0,4066.86811425197
BEL,2011,Manure Management,0,46.8407083825683,2.34185116413238,1868.88935647566
BEL,2011,Rice cultivation,0,0,0,0
BEL,2011,Agricultural soils,0,0,11.2384769945724,3349.06614438258
BEL,2011,Prescribed Burning of Savannas,0,0,0,0
BEL,2011,Field Burning of Agricultural Residues,0,0,0,0
BEL,2011,Liming,142.154437520378,0,0,142.154437520378
BEL,2011,Urea Application,35.6507802047845,0,0,35.6507802047845
BEL,2011,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2011,Other Sources,0,0,0,0
BEL,2012,Total Agriculture,176.801663297235,210.916954090088,13.1962957950623,9382.221662478
BEL,2012,Enteric Fermentation,0,163.903569197016,0,4097.5892299254
BEL,2012,Manure Management,0,47.013384893072,2.3274260781039,1868.90759360176
BEL,2012,Rice cultivation,0,0,0,0
BEL,2012,Agricultural soils,0,0,10.8688697169584,3238.9231756536
BEL,2012,Prescribed Burning of Savannas,0,0,0,0
BEL,2012,Field Burning of Agricultural Residues,0,0,0,0
BEL,2012,Liming,141.681718607477,0,0,141.681718607477
BEL,2012,Urea Application,35.1199446897577,0,0,35.1199446897577
BEL,2012,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2012,Other Sources,0,0,0,0
BEL,2013,Total Agriculture,182.517180926151,209.339903889193,13.3421802266575,9391.98448569991
BEL,2013,Enteric Fermentation,0,162.421107099306,0,4060.52767748265
BEL,2013,Manure Management,0,46.9187967898868,2.31761641743128,1863.61961214169
BEL,2013,Rice cultivation,0,0,0,0
BEL,2013,Agricultural soils,0,0,11.0245638092262,3285.32001514942
BEL,2013,Prescribed Burning of Savannas,0,0,0,0
BEL,2013,Field Burning of Agricultural Residues,0,0,0,0
BEL,2013,Liming,141.815060324441,0,0,141.815060324441
BEL,2013,Urea Application,40.7021206017106,0,0,40.7021206017106
BEL,2013,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2013,Other Sources,0,0,0,0
BEL,2014,Total Agriculture,190.834844657719,210.040175217805,13.7216514359295,9530.89135300981
BEL,2014,Enteric Fermentation,0,162.652886804976,0,4066.32217012439
BEL,2014,Manure Management,0,47.3872884128291,2.28961668618893,1866.98798280503
BEL,2014,Rice cultivation,0,0,0,0
BEL,2014,Agricultural soils,0,0,11.4320347497405,3406.74635542268
BEL,2014,Prescribed Burning of Savannas,0,0,0,0
BEL,2014,Field Burning of Agricultural Residues,0,0,0,0
BEL,2014,Liming,141.948168957466,0,0,141.948168957466
BEL,2014,Urea Application,48.8866757002527,0,0,48.8866757002527
BEL,2014,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2014,Other Sources,0,0,0,0
BEL,2015,Total Agriculture,193.166305016082,212.717527165871,13.4563300667416,9521.09084405186
BEL,2015,Enteric Fermentation,0,164.986859833952,0,4124.6714958488
BEL,2015,Manure Management,0,47.7306673319191,2.29473778748826,1877.09854396948
BEL,2015,Rice cultivation,0,0,0,0
BEL,2015,Agricultural soils,0,0,11.1615922792534,3326.1544992175
BEL,2015,Prescribed Burning of Savannas,0,0,0,0
BEL,2015,Field Burning of Agricultural Residues,0,0,0,0
BEL,2015,Liming,142.08134057398,0,0,142.08134057398
BEL,2015,Urea Application,51.0849644421022,0,0,51.0849644421022
BEL,2015,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2015,Other Sources,0,0,0,0
BEL,2016,Total Agriculture,195.353617665733,213.775037142287,12.9081428653535,9386.35612009825
BEL,2016,Enteric Fermentation,0,166.31196167138,0,4157.79904178451
BEL,2016,Manure Management,0,47.4630754709063,2.28971596842694,1868.91224536389
BEL,2016,Rice cultivation,0,0,0,0
BEL,2016,Agricultural soils,0,0,10.6184268969266,3164.29121528412
BEL,2016,Prescribed Burning of Savannas,0,0,0,0
BEL,2016,Field Burning of Agricultural Residues,0,0,0,0
BEL,2016,Liming,141.912160147994,0,0,141.912160147994
BEL,2016,Urea Application,53.4414575177384,0,0,53.4414575177384
BEL,2016,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2016,Other Sources,0,0,0,0
BEL,2017,Total Agriculture,193.08109178854,209.531075143264,13.5592214716305,9472.00596891603
BEL,2017,Enteric Fermentation,0,162.376773007821,0,4059.41932519553
BEL,2017,Manure Management,0,47.1543021354429,2.25693156089787,1851.42315853364
BEL,2017,Rice cultivation,0,0,0,0
BEL,2017,Agricultural soils,0,0,11.3022899107326,3368.08239339832
BEL,2017,Prescribed Burning of Savannas,0,0,0,0
BEL,2017,Field Burning of Agricultural Residues,0,0,0,0
BEL,2017,Liming,141.741891027111,0,0,141.741891027111
BEL,2017,Urea Application,51.3392007614289,0,0,51.3392007614289
BEL,2017,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2017,Other Sources,0,0,0,0
BEL,2018,Total Agriculture,192.511212465761,210.242208240995,13.0331800729595,9332.45408023258
BEL,2018,Enteric Fermentation,0,162.927706806826,0,4073.19267017066
BEL,2018,Manure Management,0,47.3145014341687,2.23598563006156,1849.18625361256
BEL,2018,Rice cultivation,0,0,0,0
BEL,2018,Agricultural soils,0,0,10.797194442898,3217.56394398359
BEL,2018,Prescribed Burning of Savannas,0,0,0,0
BEL,2018,Field Burning of Agricultural Residues,0,0,0,0
BEL,2018,Liming,141.57282584692,0,0,141.57282584692
BEL,2018,Urea Application,50.9383866188409,0,0,50.9383866188409
BEL,2018,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2018,Other Sources,0,0,0,0
BEL,2019,Total Agriculture,192.223579946886,208.992621733751,13.267563369902,9370.77300752146
BEL,2019,Enteric Fermentation,0,162.005772891041,0,4050.14432227603
BEL,2019,Manure Management,0,46.9868488427099,2.19360104617279,1828.36433282724
BEL,2019,Rice cultivation,0,0,0,0
BEL,2019,Agricultural soils,0,0,11.0739623237292,3300.0407724713
BEL,2019,Prescribed Burning of Savannas,0,0,0,0
BEL,2019,Field Burning of Agricultural Residues,0,0,0,0
BEL,2019,Liming,141.403183983019,0,0,141.403183983019
BEL,2019,Urea Application,50.8203959638668,0,0,50.8203959638668
BEL,2019,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2019,Other Sources,0,0,0,0
BEL,2020,Total Agriculture,193.627158148607,208.985018797271,13.0977182062294,9321.37265353674
BEL,2020,Enteric Fermentation,0,161.303902536525,0,4032.59756341312
BEL,2020,Manure Management,0,47.6811162607462,2.1751144074604,1840.21199994185
BEL,2020,Rice cultivation,0,0,0,0
BEL,2020,Agricultural soils,0,0,10.922603798769,3254.93593203316
BEL,2020,Prescribed Burning of Savannas,0,0,0,0
BEL,2020,Field Burning of Agricultural Residues,0,0,0,0
BEL,2020,Liming,141.233678575919,0,0,141.233678575919
BEL,2020,Urea Application,52.3934795726874,0,0,52.3934795726874
BEL,2020,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2020,Other Sources,0,0,0,0
BEL,2021,Total Agriculture,190.925651482797,206.635537960937,12.9715691672131,9222.34171233574
BEL,2021,Enteric Fermentation,0,159.426193802338,0,3985.65484505844
BEL,2021,Manure Management,0,47.2093441585993,2.14851196373185,1820.49016915707
BEL,2021,Rice cultivation,0,0,0,0
BEL,2021,Agricultural soils,0,0,10.8230572034813,3225.27104663742
BEL,2021,Prescribed Burning of Savannas,0,0,0,0
BEL,2021,Field Burning of Agricultural Residues,0,0,0,0
BEL,2021,Liming,141.064003619381,0,0,141.064003619381
BEL,2021,Urea Application,49.8616478634155,0,0,49.8616478634155
BEL,2021,Other Carbon-containing Fertilizers,0,0,0,0
BEL,2021,Other Sources,0,0,0,0
BGR,1990,Total Agriculture,74.0736338206832,240.507365771614,20.822644539346,12291.9058508361
BGR,1990,Enteric Fermentation,0,192.181720750558,0,4804.54301876394
BGR,1990,Manure Management,0,43.3189744939698,2.98237067499885,1971.7208234989
BGR,1990,Rice cultivation,0,3.81498079048729,0,95.3745197621823
BGR,1990,Agricultural soils,0,0,17.8141604284949,5308.61980769148
BGR,1990,Prescribed Burning of Savannas,0,0,0,0
BGR,1990,Field Burning of Agricultural Residues,0,1.19168973659911,0.02611343585223,37.5740472989423
BGR,1990,Liming,28.5868279772153,0,0,28.5868279772153
BGR,1990,Urea Application,45.4868058434678,0,0,45.4868058434678
BGR,1990,Other Carbon-containing Fertilizers,0,0,0,0
BGR,1990,Other Sources,0,0,0,0
BGR,1991,Total Agriculture,49.579469987843,227.494281640935,16.5272965055476,10662.0708696644
BGR,1991,Enteric Fermentation,0,181.279607685995,0,4531.99019214987
BGR,1991,Manure Management,0,41.949677756425,2.85646139376002,1899.96743925111
BGR,1991,Rice cultivation,0,2.95507907689965,0,73.8769769224913
BGR,1991,Agricultural soils,0,0,13.6395622740478,4064.58955766623
BGR,1991,Prescribed Burning of Savannas,0,0,0,0
BGR,1991,Field Burning of Agricultural Residues,0,1.30991712161512,0.03127283773983,42.0672336868473
BGR,1991,Liming,28.316963640915,0,0,28.316963640915
BGR,1991,Urea Application,21.262506346928,0,0,21.262506346928
