Country,Year,Emission.Source,Description,Application,IEF,Emissions.kt,FracGASF,FracGASM,FracLEACH-(H),Emission
PRT,2009,Organic Soils,Area of cultivated organic soils,,,,0.06261073016131,0.13409220430566,0.3,N2O
PRT,2009,Other,,,,,0.06261073016131,0.13409220430566,0.3,N2O
PRT,2009,Indirect N2O emissions,,,,1.38067769871675,0.06261073016131,0.13409220430566,0.3,N2O
PRT,2009,Atmospheric deposition,Volatilized N from agricultural inputs of N,25225114.2514505,0.0100833048412,0.39969681188087,0.06261073016131,0.13409220430566,0.3,N2O
PRT,2009,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,83234741.9133475,0.0075,0.98098088683588,0.06261073016131,0.13409220430566,0.3,N2O
PRT,2009,Urea,,52312.1043478261,0.2,38.3622098550725,,,,CO2
PRT,2009,Other carbon-containing fertlizers,,28785.2038028786,0.12,12.6654896732666,,,,CO2
PRT,2010,Direct N2O emissions,,,,5.49133366819806,0.05367270515024,0.13430599951018,0.3,N2O
PRT,2010,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,100249246.443484,0.00974583350096,1.53530530125475,0.05367270515024,0.13430599951018,0.3,N2O
PRT,2010,Organic N emissions,N input from organic N fertilizers to cropland and grassland,43397889.3762746,0.01,0.68196683305575,0.05367270515024,0.13430599951018,0.3,N2O
PRT,2010,N from grazing animals,"N excretion on pasture, range and paddock",97797860.2321804,0.01758017511793,2.7017626570643,0.05367270515024,0.13430599951018,0.3,N2O
PRT,2010,Crop residues,N in crop residues returned to soils,36419019.4342077,0.01,0.57229887682326,0.05367270515024,0.13430599951018,0.3,N2O
PRT,2010,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.05367270515024,0.13430599951018,0.3,N2O
PRT,2010,Organic Soils,Area of cultivated organic soils,,,,0.05367270515024,0.13430599951018,0.3,N2O
PRT,2010,Other,,,,,0.05367270515024,0.13430599951018,0.3,N2O
PRT,2010,Indirect N2O emissions,,,,1.36818598643969,0.05367270515024,0.13430599951018,0.3,N2O
PRT,2010,Atmospheric deposition,Volatilized N from agricultural inputs of N,24344084.523648,0.01008334383946,0.38573821739939,0.05367270515024,0.13430599951018,0.3,N2O
PRT,2010,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,83359204.6458441,0.0075,0.9824477690403,0.05367270515024,0.13430599951018,0.3,N2O
PRT,2010,Urea,,30116.9104347826,0.2,22.0857343188406,,,,CO2
PRT,2010,Other carbon-containing fertlizers,,37057.7035484305,0.12,16.3053895613094,,,,CO2
PRT,2011,Direct N2O emissions,,,,5.4839160718834,0.0633837489289,0.13437760893807,0.3,N2O
PRT,2011,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,95087873.3539576,0.00971072546867,1.45101350984791,0.0633837489289,0.13437760893807,0.3,N2O
PRT,2011,Organic N emissions,N input from organic N fertilizers to cropland and grassland,43002604.8491334,0.01,0.67575521905781,0.0633837489289,0.13437760893807,0.3,N2O
PRT,2011,N from grazing animals,"N excretion on pasture, range and paddock",97497402.9453764,0.01766073455129,2.70580475449223,0.0633837489289,0.13437760893807,0.3,N2O
PRT,2011,Crop residues,N in crop residues returned to soils,41449073.8127107,0.01,0.65134258848545,0.0633837489289,0.13437760893807,0.3,N2O
PRT,2011,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.0633837489289,0.13437760893807,0.3,N2O
PRT,2011,Organic Soils,Area of cultivated organic soils,,,,0.0633837489289,0.13437760893807,0.3,N2O
PRT,2011,Other,,,,,0.0633837489289,0.13437760893807,0.3,N2O
PRT,2011,Indirect N2O emissions,,,,1.37413020540929,0.0633837489289,0.13437760893807,0.3,N2O
PRT,2011,Atmospheric deposition,Volatilized N from agricultural inputs of N,24907080.994057,0.01008200622741,0.39460668608227,0.0633837489289,0.13437760893807,0.3,N2O
PRT,2011,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,83111086.4883534,0.0075,0.97952351932702,0.0633837489289,0.13437760893807,0.3,N2O
PRT,2011,Urea,,48246.1233478261,0.2,35.3804904550725,,,,CO2
PRT,2011,Other carbon-containing fertlizers,,25145.8291845179,0.12,11.0641648411879,,,,CO2
PRT,2012,Direct N2O emissions,,,,5.69285389824288,0.0548890743884,0.13402440993847,0.3,N2O
PRT,2012,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,106863945.9138,0.00974474786827,1.63642632864543,0.0548890743884,0.13402440993847,0.3,N2O
PRT,2012,Organic N emissions,N input from organic N fertilizers to cropland and grassland,42460325.5823929,0.01,0.66723368772332,0.0548890743884,0.13402440993847,0.3,N2O
PRT,2012,N from grazing animals,"N excretion on pasture, range and paddock",97471563.7977107,0.01775605629617,2.71968804496394,0.0548890743884,0.13402440993847,0.3,N2O
PRT,2012,Crop residues,N in crop residues returned to soils,42604916.8942847,0.01,0.66950583691019,0.0548890743884,0.13402440993847,0.3,N2O
PRT,2012,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.0548890743884,0.13402440993847,0.3,N2O
PRT,2012,Organic Soils,Area of cultivated organic soils,,,,0.0548890743884,0.13402440993847,0.3,N2O
PRT,2012,Other,,,,,0.0548890743884,0.13402440993847,0.3,N2O
PRT,2012,Indirect N2O emissions,,,,1.4133401525848,0.0548890743884,0.13402440993847,0.3,N2O
PRT,2012,Atmospheric deposition,Volatilized N from agricultural inputs of N,24619951.9824437,0.01008314665566,0.39010177877656,0.0548890743884,0.13402440993847,0.3,N2O
PRT,2012,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,86820225.6564566,0.0075,1.02323837380824,0.0548890743884,0.13402440993847,0.3,N2O
PRT,2012,Urea,,45398.250823913,0.2,33.2920506042029,,,,CO2
PRT,2012,Other carbon-containing fertlizers,,19457.8565377257,0.12,8.56145687659931,,,,CO2
PRT,2013,Direct N2O emissions,,,,5.83106843466841,0.05129431069649,0.13247348334152,0.3,N2O
PRT,2013,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,110643009.69661,0.00976135071639,1.69718249166101,0.05129431069649,0.13247348334152,0.3,N2O
PRT,2013,Organic N emissions,N input from organic N fertilizers to cropland and grassland,41738454.8965005,0.01,0.65589000551643,0.05129431069649,0.13247348334152,0.3,N2O
PRT,2013,N from grazing animals,"N excretion on pasture, range and paddock",97430136.1423874,0.01781572028291,2.72766693986015,0.05129431069649,0.13247348334152,0.3,N2O
PRT,2013,Crop residues,N in crop residues returned to soils,47748208.9401429,0.01,0.75032899763082,0.05129431069649,0.13247348334152,0.3,N2O
PRT,2013,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.05129431069649,0.13247348334152,0.3,N2O
PRT,2013,Organic Soils,Area of cultivated organic soils,,,,0.05129431069649,0.13247348334152,0.3,N2O
PRT,2013,Other,,,,,0.05129431069649,0.13247348334152,0.3,N2O
PRT,2013,Indirect N2O emissions,,,,1.43418952280962,0.05129431069649,0.13247348334152,0.3,N2O
PRT,2013,Atmospheric deposition,Volatilized N from agricultural inputs of N,24111504.9424257,0.01008466658469,0.38210305288503,0.05129431069649,0.13247348334152,0.3,N2O
PRT,2013,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,89267942.9026922,0.0075,1.05208646992459,0.05129431069649,0.13247348334152,0.3,N2O
PRT,2013,Urea,,33840.8272608696,0.2,24.816606657971,,,,CO2
PRT,2013,Other carbon-containing fertlizers,,27050.1069813832,0.12,11.9020470718086,,,,CO2
PRT,2014,Direct N2O emissions,,,,6.15986584920087,0.05891106344065,0.13333069692104,0.3,N2O
PRT,2014,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,131643166.501337,0.00980887917946,2.0291415807353,0.05891106344065,0.13333069692104,0.3,N2O
PRT,2014,Organic N emissions,N input from organic N fertilizers to cropland and grassland,40773352.1422594,0.01,0.64072410509265,0.05891106344065,0.13333069692104,0.3,N2O
PRT,2014,N from grazing animals,"N excretion on pasture, range and paddock",97442821.8626676,0.01787224736737,2.73667776879192,0.05891106344065,0.13333069692104,0.3,N2O
PRT,2014,Crop residues,N in crop residues returned to soils,47938697.836973,0.01,0.753322394581,0.05891106344065,0.13333069692104,0.3,N2O
PRT,2014,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.05891106344065,0.13333069692104,0.3,N2O
PRT,2014,Organic Soils,Area of cultivated organic soils,,,,0.05891106344065,0.13333069692104,0.3,N2O
PRT,2014,Other,,,,,0.05891106344065,0.13333069692104,0.3,N2O
PRT,2014,Indirect N2O emissions,,,,1.53828306126911,0.05891106344065,0.13333069692104,0.3,N2O
PRT,2014,Atmospheric deposition,Volatilized N from agricultural inputs of N,26183697.7391257,0.01007733204769,0.41463999712695,0.05891106344065,0.13333069692104,0.3,N2O
PRT,2014,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,95339411.5029711,0.0075,1.12364306414216,0.05891106344065,0.13333069692104,0.3,N2O
PRT,2014,Urea,,55221.0204782609,0.2,40.4954150173913,,,,CO2
PRT,2014,Other carbon-containing fertlizers,,19589.1758609624,0.12,8.61923737882347,,,,CO2
PRT,2015,Direct N2O emissions,,,,5.95666083515268,0.06676326968527,0.13277983341834,0.3,N2O
PRT,2015,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,117906092.240025,0.00978373254922,1.81273977091468,0.06676326968527,0.13277983341834,0.3,N2O
PRT,2015,Organic N emissions,N input from organic N fertilizers to cropland and grassland,42555623.0289831,0.01,0.66873121902688,0.06676326968527,0.13277983341834,0.3,N2O
PRT,2015,N from grazing animals,"N excretion on pasture, range and paddock",98897715.7181093,0.01793286748643,2.78695941964521,0.06676326968527,0.13277983341834,0.3,N2O
PRT,2015,Crop residues,N in crop residues returned to soils,43796481.6269216,0.01,0.68823042556591,0.06676326968527,0.13277983341834,0.3,N2O
PRT,2015,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.06676326968527,0.13277983341834,0.3,N2O
PRT,2015,Organic Soils,Area of cultivated organic soils,,,,0.06676326968527,0.13277983341834,0.3,N2O
PRT,2015,Other,,,,,0.06676326968527,0.13277983341834,0.3,N2O
PRT,2015,Indirect N2O emissions,,,,1.49392408111986,0.06676326968527,0.13277983341834,0.3,N2O
PRT,2015,Atmospheric deposition,Volatilized N from agricultural inputs of N,26653946.9890649,0.01007648726251,0.42205139009165,0.06676326968527,0.13277983341834,0.3,N2O
PRT,2015,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,90946773.7842118,0.0075,1.07187269102821,0.06676326968527,0.13277983341834,0.3,N2O
PRT,2015,Urea,,66342.7050434783,0.2,48.6513170318841,,,,CO2
PRT,2015,Other carbon-containing fertlizers,,18962.4333329803,0.12,8.34347066651131,,,,CO2
PRT,2016,Direct N2O emissions,,,,5.79437676854755,0.06937542698832,0.13236329822487,0.3,N2O
PRT,2016,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,108440484.862632,0.00976479840502,1.66398488712708,0.06937542698832,0.13236329822487,0.3,N2O
PRT,2016,Organic N emissions,N input from organic N fertilizers to cropland and grassland,43202163.4781724,0.01,0.67889114037129,0.06937542698832,0.13236329822487,0.3,N2O
PRT,2016,N from grazing animals,"N excretion on pasture, range and paddock",101655564.909304,0.01797522553977,2.87144268182807,0.06937542698832,0.13236329822487,0.3,N2O
PRT,2016,Crop residues,N in crop residues returned to soils,36912785.5867978,0.01,0.58005805922111,0.06937542698832,0.13236329822487,0.3,N2O
PRT,2016,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.06937542698832,0.13236329822487,0.3,N2O
PRT,2016,Organic Soils,Area of cultivated organic soils,,,,0.06937542698832,0.13236329822487,0.3,N2O
PRT,2016,Other,,,,,0.06937542698832,0.13236329822487,0.3,N2O
PRT,2016,Indirect N2O emissions,,,,1.44890755934261,0.06937542698832,0.13236329822487,0.3,N2O
PRT,2016,Atmospheric deposition,Volatilized N from agricultural inputs of N,26696951.6428948,0.01007820441202,0.42280438488355,0.06937542698832,0.13236329822487,0.3,N2O
PRT,2016,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,87063299.651072,0.0075,1.02610317445906,0.06937542698832,0.13236329822487,0.3,N2O
PRT,2016,Urea,,65659.4776086957,0.2,48.1502835797101,,,,CO2
PRT,2016,Other carbon-containing fertlizers,,22382.0873019317,0.12,9.84811841284994,,,,CO2
PRT,2017,Direct N2O emissions,,,,5.82450535497828,0.06699540844745,0.13224331274817,0.3,N2O
PRT,2017,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,102584038.046439,0.0097531194864,1.5722368835869,0.06699540844745,0.13224331274817,0.3,N2O
PRT,2017,Organic N emissions,N input from organic N fertilizers to cropland and grassland,44045109.8285689,0.01,0.69213744016323,0.06699540844745,0.13224331274817,0.3,N2O
PRT,2017,N from grazing animals,"N excretion on pasture, range and paddock",104368861.12168,0.01798512121567,2.94970754322343,0.06699540844745,0.13224331274817,0.3,N2O
PRT,2017,Crop residues,N in crop residues returned to soils,38845131.0548459,0.01,0.61042348800472,0.06699540844745,0.13224331274817,0.3,N2O
PRT,2017,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.06699540844745,0.13224331274817,0.3,N2O
PRT,2017,Organic Soils,Area of cultivated organic soils,,,,0.06699540844745,0.13224331274817,0.3,N2O
PRT,2017,Other,,,,,0.06699540844745,0.13224331274817,0.3,N2O
PRT,2017,Indirect N2O emissions,,,,1.44460910812801,0.06699540844745,0.13224331274817,0.3,N2O
PRT,2017,Atmospheric deposition,Volatilized N from agricultural inputs of N,26499414.7056808,0.01008134115502,0.41980657723152,0.06699540844745,0.13224331274817,0.3,N2O
PRT,2017,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,86952942.01546,0.0075,1.02480253089649,0.06699540844745,0.13224331274817,0.3,N2O
PRT,2017,Urea,,56187.6284130435,0.2,41.2042608362319,,,,CO2
PRT,2017,Other carbon-containing fertlizers,,16381.7544561595,0.12,7.20797196071018,,,,CO2
PRT,2018,Direct N2O emissions,,,,5.87292269809113,0.06140243228625,0.13250766451813,0.3,N2O
PRT,2018,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,101364502.676935,0.00974664454201,1.55251450635183,0.06140243228625,0.13250766451813,0.3,N2O
PRT,2018,Organic N emissions,N input from organic N fertilizers to cropland and grassland,45161831.4881086,0.01,0.70968592338457,0.06140243228625,0.13250766451813,0.3,N2O
PRT,2018,N from grazing animals,"N excretion on pasture, range and paddock",105867759.078368,0.01796433189438,2.98861131013945,0.06140243228625,0.13250766451813,0.3,N2O
PRT,2018,Crop residues,N in crop residues returned to soils,39588879.159154,0.01,0.62211095821528,0.06140243228625,0.13250766451813,0.3,N2O
PRT,2018,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.06140243228625,0.13250766451813,0.3,N2O
PRT,2018,Organic Soils,Area of cultivated organic soils,,,,0.06140243228625,0.13250766451813,0.3,N2O
PRT,2018,Other,,,,,0.06140243228625,0.13250766451813,0.3,N2O
PRT,2018,Indirect N2O emissions,,,,1.44812195208804,0.06140243228625,0.13250766451813,0.3,N2O
PRT,2018,Atmospheric deposition,Volatilized N from agricultural inputs of N,26236605.330943,0.01008402040149,0.41575358537897,0.06140243228625,0.13250766451813,0.3,N2O
PRT,2018,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,87594891.7207695,0.0075,1.03236836670907,0.06140243228625,0.13250766451813,0.3,N2O
PRT,2018,Urea,,47426.4035,0.2,34.7793625666667,,,,CO2
PRT,2018,Other carbon-containing fertlizers,,19838.0941073465,0.12,8.72876140723246,,,,CO2
PRT,2019,Direct N2O emissions,,,,6.03299746395532,0.05312161286032,0.13309799530086,0.3,N2O
PRT,2019,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,107393627.978765,0.009765080336,1.64796877895202,0.05312161286032,0.13309799530086,0.3,N2O
PRT,2019,Organic N emissions,N input from organic N fertilizers to cropland and grassland,47959563.917018,0.01,0.75365029012457,0.05312161286032,0.13309799530086,0.3,N2O
PRT,2019,N from grazing animals,"N excretion on pasture, range and paddock",107104334.087789,0.01796001306156,3.02279251868976,0.05312161286032,0.13309799530086,0.3,N2O
PRT,2019,Crop residues,N in crop residues returned to soils,38728192.1211165,0.01,0.60858587618897,0.05312161286032,0.13309799530086,0.3,N2O
PRT,2019,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.05312161286032,0.13309799530086,0.3,N2O
PRT,2019,Organic Soils,Area of cultivated organic soils,,,,0.05312161286032,0.13309799530086,0.3,N2O
PRT,2019,Other,,,,,0.05312161286032,0.13309799530086,0.3,N2O
PRT,2019,Indirect N2O emissions,,,,1.48241462912265,0.05312161286032,0.13309799530086,0.3,N2O
PRT,2019,Atmospheric deposition,Volatilized N from agricultural inputs of N,26343616.6971301,0.01008543744415,0.41750798296679,0.05312161286032,0.13309799530086,0.3,N2O
PRT,2019,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,90355715.4314065,0.0075,1.06490664615586,0.05312161286032,0.13309799530086,0.3,N2O
PRT,2019,Urea,,30086.3345,0.2,22.0633119666667,,,,CO2
PRT,2019,Other carbon-containing fertlizers,,20272.7335748236,0.12,8.9200027729224,,,,CO2
PRT,2020,Direct N2O emissions,,,,6.02929618456244,0.05247923538807,0.13344791497048,0.3,N2O
PRT,2020,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,103171408.038734,0.00978001051424,1.58559885846583,0.05247923538807,0.13344791497048,0.3,N2O
PRT,2020,Organic N emissions,N input from organic N fertilizers to cropland and grassland,50039934.0471277,0.01,0.78634182074058,0.05247923538807,0.13344791497048,0.3,N2O
PRT,2020,N from grazing animals,"N excretion on pasture, range and paddock",107921188.035544,0.01795415883671,3.04485366717166,0.05247923538807,0.13344791497048,0.3,N2O
PRT,2020,Crop residues,N in crop residues returned to soils,38977389.7026416,0.01,0.61250183818437,0.05247923538807,0.13344791497048,0.3,N2O
PRT,2020,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.05247923538807,0.13344791497048,0.3,N2O
PRT,2020,Organic Soils,Area of cultivated organic soils,,,,0.05247923538807,0.13344791497048,0.3,N2O
PRT,2020,Other,,,,,0.05247923538807,0.13344791497048,0.3,N2O
PRT,2020,Indirect N2O emissions,,,,1.51007583969351,0.05247923538807,0.13344791497048,0.3,N2O
PRT,2020,Atmospheric deposition,Volatilized N from agricultural inputs of N,25801991.7397763,0.01107317744342,0.44897290888706,0.05247923538807,0.13344791497048,0.3,N2O
PRT,2020,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,86477601.7629617,0.00780834928164,1.06110293080645,0.05247923538807,0.13344791497048,0.3,N2O
PRT,2020,Urea,,30177.1733478261,0.2,22.1299271217391,,,,CO2
PRT,2020,Other carbon-containing fertlizers,,20799.2739570857,0.12,9.15168054111773,,,,CO2
PRT,2021,Direct N2O emissions,,,,5.85519294910359,0.0517126701514,0.13374120558822,0.3,N2O
PRT,2021,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,91320160.7578923,0.0097187107996,1.39466522262402,0.0517126701514,0.13374120558822,0.3,N2O
PRT,2021,Organic N emissions,N input from organic N fertilizers to cropland and grassland,49872259.0390059,0.01,0.78370692775581,0.0517126701514,0.13374120558822,0.3,N2O
PRT,2021,N from grazing animals,"N excretion on pasture, range and paddock",108385803.467087,0.01794197768956,3.05588747776928,0.0517126701514,0.13374120558822,0.3,N2O
PRT,2021,Crop residues,N in crop residues returned to soils,39513938.606194,0.01,0.62093332095448,0.0517126701514,0.13374120558822,0.3,N2O
PRT,2021,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.0517126701514,0.13374120558822,0.3,N2O
PRT,2021,Organic Soils,Area of cultivated organic soils,,,,0.0517126701514,0.13374120558822,0.3,N2O
PRT,2021,Other,,,,,0.0517126701514,0.13374120558822,0.3,N2O
PRT,2021,Indirect N2O emissions,,,,1.46174166794546,0.0517126701514,0.13374120558822,0.3,N2O
PRT,2021,Atmospheric deposition,Volatilized N from agricultural inputs of N,21165624.0736213,0.01321680277686,0.43959438133304,0.0517126701514,0.13374120558822,0.3,N2O
PRT,2021,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,59331600.333686,0.01096308477354,1.02214728661242,0.0517126701514,0.13374120558822,0.3,N2O
PRT,2021,Urea,,22186.7006521739,0.2,16.2702471449275,,,,CO2
PRT,2021,Other carbon-containing fertlizers,,12756.2743027148,0.12,5.61276069319453,,,,CO2
ROU,1990,Direct N2O emissions,,,,35.6136249571398,0.1,0.2,0.3,N2O
ROU,1990,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,656094000,0.01,10.3100485714286,0.1,0.2,0.3,N2O
ROU,1990,Organic N emissions,N input from organic N fertilizers to cropland and grassland,478138096.199501,0.01,7.51359865456358,0.1,0.2,0.3,N2O
ROU,1990,N from grazing animals,"N excretion on pasture, range and paddock",384416528.81785,0.01547090575246,9.34571296533128,0.1,0.2,0.3,N2O
ROU,1990,Crop residues,N in crop residues returned to soils,702096652.33736,0.00760055586786,8.38565330542681,0.1,0.2,0.3,N2O
ROU,1990,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,1990,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,1990,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,1990,Indirect N2O emissions,,,,11.5938116235587,0.1,0.2,0.3,N2O
ROU,1990,Atmospheric deposition,Volatilized N from agricultural inputs of N,238120325.00347,0.01,3.7418908214831,0.1,0.2,0.3,N2O
ROU,1990,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,666223583.206413,0.0075,7.85192080207558,0.1,0.2,0.3,N2O
ROU,1990,Urea,,157747.81826087,0.2,115.681733391304,,,,CO2
ROU,1990,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,1991,Direct N2O emissions,,,,28.3827422391132,0.1,0.2,0.3,N2O
ROU,1991,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,274936000,0.01,4.32042285714286,0.1,0.2,0.3,N2O
ROU,1991,Organic N emissions,N input from organic N fertilizers to cropland and grassland,414358496.49006,0.01,6.51134780198666,0.1,0.2,0.3,N2O
ROU,1991,N from grazing animals,"N excretion on pasture, range and paddock",349254332.52295,0.0148735413035,8.16301944889672,0.1,0.2,0.3,N2O
ROU,1991,Crop residues,N in crop residues returned to soils,722890222.977231,0.00821266212403,9.32934067069738,0.1,0.2,0.3,N2O
ROU,1991,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,1991,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,1991,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,1991,Indirect N2O emissions,,,,9.0599135392921,0.1,0.2,0.3,N2O
ROU,1991,Atmospheric deposition,Volatilized N from agricultural inputs of N,180216165.802602,0.01,2.83196831975518,0.1,0.2,0.3,N2O
ROU,1991,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,528431715.597072,0.0075,6.22794521953692,0.1,0.2,0.3,N2O
ROU,1991,Urea,,66104.1773913044,0.2,48.4763967536232,,,,CO2
ROU,1991,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,1992,Direct N2O emissions,,,,23.5053794533781,0.1,0.2,0.3,N2O
ROU,1992,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,257759000,0.01,4.05049857142857,0.1,0.2,0.3,N2O
ROU,1992,Organic N emissions,N input from organic N fertilizers to cropland and grassland,362274497.226946,0.01,5.69288495642343,0.1,0.2,0.3,N2O
ROU,1992,N from grazing animals,"N excretion on pasture, range and paddock",301381256.770525,0.01482691250728,7.02201268288221,0.1,0.2,0.3,N2O
ROU,1992,Crop residues,N in crop residues returned to soils,508842314.276982,0.00835579495643,6.68137178225437,0.1,0.2,0.3,N2O
ROU,1992,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,1992,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,1992,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,1992,Indirect N2O emissions,,,,7.54780543253387,0.1,0.2,0.3,N2O
ROU,1992,Atmospheric deposition,Volatilized N from agricultural inputs of N,158507050.799494,0.01,2.49082508399205,0.1,0.2,0.3,N2O
ROU,1992,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,429077120.482336,0.0075,5.05698034854182,0.1,0.2,0.3,N2O
ROU,1992,Urea,,61974.2291304348,0.2,45.4477680289855,,,,CO2
ROU,1992,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,1993,Direct N2O emissions,,,,25.0027515460638,0.1,0.2,0.3,N2O
ROU,1993,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,345647000,0.01,5.43159571428571,0.1,0.2,0.3,N2O
ROU,1993,Organic N emissions,N input from organic N fertilizers to cropland and grassland,359393103.64455,0.01,5.64760591441436,0.1,0.2,0.3,N2O
ROU,1993,N from grazing animals,"N excretion on pasture, range and paddock",295397076.221315,0.01480970226364,6.8745957474667,0.1,0.2,0.3,N2O
ROU,1993,Crop residues,N in crop residues returned to soils,526991602.743254,0.00844112104044,6.99034270950749,0.1,0.2,0.3,N2O
ROU,1993,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,1993,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,1993,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,1993,Indirect N2O emissions,,,,8.00162333237496,0.1,0.2,0.3,N2O
ROU,1993,Atmospheric deposition,Volatilized N from agricultural inputs of N,165522735.973173,0.01,2.60107156529272,0.1,0.2,0.3,N2O
ROU,1993,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,458228634.782736,0.0075,5.40055176708224,0.1,0.2,0.3,N2O
ROU,1993,Urea,,83105.5613043478,0.2,60.9440782898551,,,,CO2
ROU,1993,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,1994,Direct N2O emissions,,,,24.4289429085258,0.1,0.2,0.3,N2O
ROU,1994,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,313035000,0.01,4.91912142857143,0.1,0.2,0.3,N2O
ROU,1994,Organic N emissions,N input from organic N fertilizers to cropland and grassland,336213928.316517,0.01,5.28336173068812,0.1,0.2,0.3,N2O
ROU,1994,N from grazing animals,"N excretion on pasture, range and paddock",283938706.578615,0.01484243021989,6.6225349757567,0.1,0.2,0.3,N2O
ROU,1994,Crop residues,N in crop residues returned to soils,556407018.363041,0.00862958744044,7.54531331312003,0.1,0.2,0.3,N2O
ROU,1994,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,1994,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,1994,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
