Country,Year,Cattle Type,Population,GE,Ym,IEF,CH4.kt,Type.A,Total.Pop,Share.Pop,Weight,Milk Yield,DE
BGR,1999,mature dairy cattle,404.2415,246.53629592684942,6.5,105.10464727519323,42.48766027149502,Dairy Cattle,404.2415,1,588.0,11.25745158464457,71.0
BGR,1999,other mature cattle,35.1628169742885,185.17552025490255,6.5,78.9449994258322,2.77592856584585,Non-Dairy Cattle,237.3065,0.148174689586204,646.0325342489168,NA,60.00000000000001
BGR,1999,growing cattle,202.143683025712,118.83053561320793,6.5,50.66045745594535,10.24069145391216,Non-Dairy Cattle,237.3065,0.851825310413796,237.0177291086153,NA,60.0
BGR,2000,mature dairy cattle,392.017,253.48280115030263,6.5,108.06611783092417,42.3637553137254,Dairy Cattle,392.017,1,588.0,12.15222382669336,71.0
BGR,2000,other mature cattle,36.3619836563463,184.237956900928,6.5,78.5452924972959,2.85606264206961,Non-Dairy Cattle,265.2835,0.1370683953444,642.117977703187,NA,60.0
BGR,2000,growing cattle,228.921516343654,121.42447407539547,6.5,51.76631891174768,11.85042422080644,Non-Dairy Cattle,265.2835,0.8629316046556,241.01064409879456,NA,60.0
BGR,2001,mature dairy cattle,360.6275,245.5359499865299,6.5,104.67817454502105,37.74982839073458,Dairy Cattle,360.6275,1,588.0,11.12859804591518,71.0
BGR,2001,other mature cattle,33.285,183.5531665364703,6.5,78.25334907597056,2.60466272399368,Non-Dairy Cattle,278.218,0.119636400232911,639.2588102748986,NA,59.99999999999999
BGR,2001,growing cattle,244.933,114.97032209784258,6.5,49.0147509752258,12.00533000061498,Non-Dairy Cattle,278.218,0.880363599767089,220.4027977038619,NA,60.0
BGR,2002,mature dairy cattle,358.4135,251.88328110285713,6.5,107.3842020514876,38.48794770198085,Dairy Cattle,358.4135,1,588.0,11.94619128327531,71.0
BGR,2002,other mature cattle,39.907,184.76739857703183,6.5,78.77100685067532,3.1435145703899,Non-Dairy Cattle,304.4345,0.131085668674214,644.3285263237026,NA,60.0
BGR,2002,growing cattle,264.5275,116.37977067878708,6.5,49.61563448974345,13.12469975248561,Non-Dairy Cattle,304.4345,0.868914331325786,225.44217330901324,NA,60.0
BGR,2003,mature dairy cattle,360.012,251.6563152749067,6.5,107.28744078880793,38.62476613326032,Dairy Cattle,360.012,1,588.0,11.9169560468203,71.0
BGR,2003,other mature cattle,48.8295,185.2599168654993,6.5,78.98097983169764,3.85660175469188,Non-Dairy Cattle,349.771,0.139604198175378,646.3849107609129,NA,60.0
BGR,2003,growing cattle,300.9415,119.71058000448326,6.5,51.03564259849715,15.35874283705563,Non-Dairy Cattle,349.771,0.860395801824623,237.59350438540378,NA,60.0
BGR,2004,mature dairy cattle,365.2825,252.8456275968915,6.5,107.79447465833334,39.37543518938265,Dairy Cattle,365.2825,1,588.0,12.07015015214476,71.0
BGR,2004,other mature cattle,44.5955,185.6275955288315,6.5,79.13773052868876,3.52918666179214,Non-Dairy Cattle,334.675,0.133250168073504,647.9200591987981,NA,60.0
BGR,2004,growing cattle,290.0795,114.36687414054245,6.5,48.75748587572993,14.1435471240888,Non-Dairy Cattle,334.675,0.866749831926496,223.80160033714893,NA,60.0
BGR,2005,mature dairy cattle,358.2365,250.57891643545048,6.5,106.8281184623731,38.26973125954592,Dairy Cattle,358.2365,1,588.0,11.77817740286187,71.0
BGR,2005,other mature cattle,40.8105,186.13611702003843,6.5,79.35452607907303,3.23849788655001,Non-Dairy Cattle,288.4515,0.14148132355006,650.0432609254971,NA,60.0
BGR,2005,growing cattle,247.641,123.01436999994291,6.5,52.44413168461176,12.98731721450894,Non-Dairy Cattle,288.4515,0.85851867644994,248.78721536417635,NA,60.0
BGR,2006,mature dairy cattle,348.949,253.2410505404282,6.5,107.96305344243775,37.67359953568521,Dairy Cattle,348.949,1,588.0,12.2025393442576,71.0
BGR,2006,other mature cattle,41.2475,185.693290352781,6.5,79.16573789074077,3.26538877364833,Non-Dairy Cattle,276.085,0.149401452451238,648.1943511727984,NA,60.0
BGR,2006,growing cattle,234.8375,124.80108907304674,6.5,53.20585513491525,12.49473000524566,Non-Dairy Cattle,276.085,0.850598547548762,254.3017645180178,NA,60.0
BGR,2007,mature dairy cattle,343.015,244.01692506465386,6.5,104.03057586988164,35.68404798200745,Dairy Cattle,343.015,1,588.0,10.97622944845647,71.0
BGR,2007,other mature cattle,43.0355,184.56592907945074,6.5,78.68511531733986,3.38625328023938,Non-Dairy Cattle,272.1485,0.158132416676925,643.4873418456856,NA,60.0
BGR,2007,growing cattle,229.113,111.71256426341857,6.5,47.62588656153828,10.91170974777372,Non-Dairy Cattle,272.1485,0.841867583323075,221.6182479824366,NA,60.0
BGR,2008,mature dairy cattle,325.277,248.00062151076014,6.5,105.72892624155946,34.39118794107574,Dairy Cattle,325.277,1,588.0,11.52298885534987,71.0
BGR,2008,other mature cattle,44.506,184.71333708608955,6.5,78.74795907219185,3.50475666646697,Non-Dairy Cattle,258.203,0.172368252886295,644.102806363187,NA,60.0
BGR,2008,growing cattle,213.697,119.67672856053724,6.5,51.02121087329284,10.90307969999006,Non-Dairy Cattle,258.203,0.827631747113705,242.2922556236166,NA,60.0
BGR,2009,mature dairy cattle,305.7125,247.91551653362734,6.5,105.69264384115564,32.31156238028929,Dairy Cattle,305.7125,1,588.0,11.5119529022835,71.0
BGR,2009,other mature cattle,44.6345,185.96413839940215,6.5,79.2812072511378,3.53867704505091,Non-Dairy Cattle,246.517,0.181060535378899,649.3252080789524,NA,60.0
BGR,2009,growing cattle,201.8825,116.92556696169316,6.5,49.84832122490875,10.06350370968764,Non-Dairy Cattle,246.517,0.818939464621101,236.35740133493493,NA,60.0
BGR,2010,mature dairy cattle,302.461,253.90493840936014,6.5,108.24608560219355,32.74021929732506,Dairy Cattle,302.461,1,588.0,12.18810825143098,71.0
BGR,2010,other mature cattle,44.607,184.46494466130764,6.5,78.64206311032395,3.50798650916222,Non-Dairy Cattle,239.184,0.186496588400562,643.0657071760038,NA,60.0
BGR,2010,growing cattle,194.577,122.1201007836389,6.5,52.06288214001496,10.13023941815769,Non-Dairy Cattle,239.184,0.813503411599438,251.07270874769372,NA,60.0
BGR,2011,mature dairy cattle,307.504,252.47214749195072,6.5,107.63525066031501,33.09827011904951,Dairy Cattle,307.504,1,588.0,12.0038314842126,71.0
BGR,2011,other mature cattle,48.911,183.1396489005755,6.5,78.07705606767578,3.81882688932609,Non-Dairy Cattle,243.5445,0.200829827813808,637.5322729038458,NA,60.00000000000001
BGR,2011,growing cattle,194.6335,123.65679040196135,6.5,52.71801172123149,10.26069113434431,Non-Dairy Cattle,243.5445,0.799170172186192,256.0650057672497,NA,60.0
BGR,2012,mature dairy cattle,297.796,252.96290599615102,6.5,107.84447340087483,32.11565280088692,Dairy Cattle,297.796,1,588.0,12.0341369127375,71.0
BGR,2012,other mature cattle,53.7815,182.9933883831503,6.5,78.01470151644637,4.19574766960676,Non-Dairy Cattle,244.0805,0.220343288382316,636.9215994347499,NA,60.0
BGR,2012,growing cattle,190.299,121.31242495324838,6.5,51.71854954206322,9.84198825930509,Non-Dairy Cattle,244.0805,0.779656711617684,252.40508752016564,NA,60.0
BGR,2013,mature dairy cattle,297.923,257.68480674207774,6.5,109.85753890306913,32.72908756261906,Dairy Cattle,297.923,1,588.0,12.63978738482487,71.0
BGR,2013,other mature cattle,56.719,183.04899196442798,6.5,78.03840672697315,4.42626039114719,Non-Dairy Cattle,252.925,0.224252248690323,637.1537579999647,NA,60.0
BGR,2013,growing cattle,196.206,125.47391699862142,6.5,53.49269866652819,10.49558843456483,Non-Dairy Cattle,252.925,0.775747751309677,264.2736588075798,NA,60.0
BGR,2014,mature dairy cattle,301.2355,253.47789072875432,6.5,108.0640243942443,32.55272042041238,Dairy Cattle,301.2355,1,588.0,12.00227979138701,71.0
BGR,2014,other mature cattle,65.921,182.34525531707473,6.5,77.73838602691099,5.12459214528,Non-Dairy Cattle,262.96,0.250688317614846,634.2154852019842,NA,60.0
BGR,2014,growing cattle,197.039,123.91888632689226,6.5,52.82974983118632,10.40952107698712,Non-Dairy Cattle,262.96,0.749311682385154,260.3840851303549,NA,60.0
BGR,2015,mature dairy cattle,285.767,250.34798182070412,6.5,106.72966520568204,30.49981623683214,Dairy Cattle,285.767,1,588.0,11.79495584703966,71.0
BGR,2015,other mature cattle,88.7235,181.23754957454025,6.5,77.26614310253315,6.8553226475576,Non-Dairy Cattle,265.737,0.333877104054008,629.5905425281915,NA,60.0
BGR,2015,growing cattle,177.0135,128.64947999457425,6.5,54.84652134539575,9.70857470617321,Non-Dairy Cattle,265.737,0.666122895945992,275.38707866914103,NA,60.0
BGR,2016,mature dairy cattle,273.7445,254.1233375299086,6.5,108.3391946612234,29.65725867293927,Dairy Cattle,273.7445,1,588.0,12.19956541383016,71.0
BGR,2016,other mature cattle,105.902,180.50332404913794,6.5,76.95312422400352,8.14948976157042,Non-Dairy Cattle,280.289,0.377831452536489,626.5249711997885,NA,60.0
BGR,2016,growing cattle,174.387,119.45340213763447,6.5,50.92600118086933,8.88083256792826,Non-Dairy Cattle,280.289,0.622168547463511,250.13435439568318,NA,60.0
BGR,2017,mature dairy cattle,261.6925,253.5823661349008,6.5,108.1085648975835,28.29120061946087,Dairy Cattle,261.6925,1,588.0,12.13008372202577,71.0
BGR,2017,other mature cattle,116.2525,180.37883625695,6.5,76.90005193524063,8.93982328760156,Non-Dairy Cattle,287.3655,0.404545778807825,626.0052041891572,NA,60.0
BGR,2017,growing cattle,171.113,126.16306977771288,6.5,53.78650189535021,9.20356969881906,Non-Dairy Cattle,287.3655,0.595454221192175,266.8374579955936,NA,60.0
BGR,2018,mature dairy cattle,243.0555,253.27779839014778,6.5,107.9787199785491,26.24482177374624,Dairy Cattle,243.0555,1,588.0,12.12397829531682,71.0
BGR,2018,other mature cattle,127.4395,180.26171586592403,6.5,76.85012055559838,9.79374093854518,Non-Dairy Cattle,290.2475,0.43907182663072,625.5161978821324,NA,60.0
BGR,2018,growing cattle,162.808,125.76693008658545,6.5,53.6176175436521,8.72937707704691,Non-Dairy Cattle,290.2475,0.56092817336928,266.500288990713,NA,60.0
BGR,2019,mature dairy cattle,224.637,252.71156609532113,6.5,107.73732085555243,24.20178854502873,Dairy Cattle,224.637,1,588.0,12.00189902003648,71.0
BGR,2019,other mature cattle,135.4505,179.9909418586411,6.5,76.7346827600406,10.39375114718888,Non-Dairy Cattle,293.8385,0.460969205873294,624.3856501083421,NA,60.0
BGR,2019,growing cattle,158.388,125.45868749734099,6.5,53.48620594563193,8.47157318731675,Non-Dairy Cattle,293.8385,0.539030794126706,265.6677106220168,NA,60.0
BGR,2020,mature dairy cattle,221.507,261.0340590219309,6.5,111.2854097088106,24.65049724836951,Dairy Cattle,221.507,1,588.0,13.05163105158872,71.0
BGR,2020,other mature cattle,151.8395,180.25758753122545,6.5,76.84836054228795,11.66861664056073,Non-Dairy Cattle,318.086,0.47735360877247,625.4989610740288,NA,60.0
BGR,2020,growing cattle,166.2465,130.6153371742877,6.5,55.68461589326103,9.25737249609902,Non-Dairy Cattle,318.086,0.52264639122753,280.9182066990884,NA,60.0
BGR,2021,mature dairy cattle,221.3655,254.86343809063996,6.5,108.65471821564124,24.05240602516453,Dairy Cattle,221.3655,1,588.0,12.37889047158895,71.0
BGR,2021,other mature cattle,176.755,180.47290409743476,6.5,76.94015543057752,13.59955717313173,Non-Dairy Cattle,357.7535,0.494069240412742,626.3979604537354,NA,60.0
BGR,2021,growing cattle,180.9985,123.5859902870371,6.5,52.68782784474313,9.53641780815674,Non-Dairy Cattle,357.7535,0.505930759587258,261.1230481191833,NA,60.0
BLR,1990,dairy cattle,2439,226.24091709605116,6.5,96.45221488057169,235.24695209371436,Dairy Cattle,2439,1,550.0,8.37808219178082,65.0
BLR,1990,non-dairy cattle,4721.5,123.71415622092852,6.5,48.68535527831688,229.86790494657316,Non-Dairy Cattle,4721.5,1,310.0,NO,65.0
BLR,1991,dairy cattle,2362,221.9486335584196,6.5,94.62230604085364,223.49788686849632,Dairy Cattle,2362,1,550.0,7.8986301369863,65.0
BLR,1991,non-dairy cattle,4532.5,118.12568749602474,6.5,46.48611960760003,210.69833712144714,Non-Dairy Cattle,4532.5,1,303.0,NO,65.0
BLR,1992,dairy cattle,2314,214.12441385267982,6.5,91.28664364159621,211.23729338665365,Dairy Cattle,2314,1,550.0,7.02465753424658,65.0
BLR,1992,non-dairy cattle,4224.4,108.54713362218145,6.5,42.71666174889081,180.45226589201434,Non-Dairy Cattle,4224.4,1,291.0,NO,65.0
BLR,1993,dairy cattle,2220,212.99615646564527,6.5,90.80563903229891,201.58851865170357,Dairy Cattle,2220,1,550.0,6.8986301369863,65.0
BLR,1993,non-dairy cattle,3962,109.13571341530796,6.5,42.94828614187321,170.16110969410167,Non-Dairy Cattle,3962,1,292.0,NO,65.0
BLR,1994,dairy cattle,2199,212.77541045513848,6.5,90.71152943482767,199.47465322718605,Dairy Cattle,2199,1,550.0,6.87397260273973,65.0
BLR,1994,non-dairy cattle,3651.5,107.78165361424703,6.5,42.41542163795166,154.87991211098048,Non-Dairy Cattle,3651.5,1,290.0,NO,65.0
BLR,1995,dairy cattle,2180,208.60576359001067,6.5,88.93390370481588,193.8759100764986,Dairy Cattle,2180,1,550.0,6.40821917808219,65.0
BLR,1995,non-dairy cattle,3213,107.1746389429624,6.5,42.17654254898251,135.51323120988081,Non-Dairy Cattle,3213,1,289.0,NO,65.0
BLR,1996,dairy cattle,2137,208.7038729280137,6.5,88.97573019258085,190.1411354215453,Dairy Cattle,2137,1,550.0,6.41917808219178,65.0
BLR,1996,non-dairy cattle,2914.9,105.38427368446077,6.5,41.47197832326488,120.8866696144848,Non-Dairy Cattle,2914.9,1,287.0,NO,65.0
BLR,1997,dairy cattle,2043,213.41312115215803,6.5,90.98340160530009,185.87908947962808,Dairy Cattle,2043,1,550.0,6.94520547945205,65.0
BLR,1997,non-dairy cattle,2795.8,109.09278966220596,6.5,42.93139431450693,120.02759222449845,Non-Dairy Cattle,2795.8,1,292.0,NO,65.0
BLR,1998,dairy cattle,1999,216.23376461974448,6.5,92.18591312854338,184.2796403439582,Dairy Cattle,1999,1,550.0,7.26027397260274,65.0
BLR,1998,non-dairy cattle,2741,110.75604989492692,6.5,43.58593877266665,119.46905817587928,Non-Dairy Cattle,2741,1,294.0,NO,65.0
BLR,1999,dairy cattle,1946,211.91695374761215,6.5,90.34554766688407,175.8124357597564,Dairy Cattle,1946,1,550.0,6.77808219178082,65.0
BLR,1999,non-dairy cattle,2651.5,106.18325308368115,6.5,41.78640148306589,110.79664353234921,Non-Dairy Cattle,2651.5,1,288.0,NO,65.0
BLR,2000,dairy cattle,1885,210.4207863430663,6.5,89.70769372846807,169.09900267816232,Dairy Cattle,1885,1,550.0,6.61095890410959,65.0
BLR,2000,non-dairy cattle,2502.1,106.23361945386502,6.5,41.80622221095497,104.60334859403042,Non-Dairy Cattle,2502.1,1,288.0,NO,65.0
BLR,2001,dairy cattle,1845,216.270568818507,6.5,92.20160368767436,170.1119588037592,Dairy Cattle,1845,1,550.0,7.28767123287671,65.0
BLR,2001,non-dairy cattle,2411.6,110.11609495706888,6.5,43.33409666774139,104.50450752392516,Non-Dairy Cattle,2411.6,1,292.0,NO,65.0
BLR,2002,dairy cattle,1784,217.7790130873146,6.5,92.84469156328014,165.63492974889175,Dairy Cattle,1784,1,550.0,7.47945205479452,65.0
BLR,2002,non-dairy cattle,2350.2,112.59149905633933,6.5,44.30824491165915,104.13323719138134,Non-Dairy Cattle,2350.2,1,294.0,NO,65.0
BLR,2003,dairy cattle,1716,219.64589150334965,6.5,93.64058896526451,160.6872506643939,Dairy Cattle,1716,1,550.0,7.71232876712329,65.0
BLR,2003,non-dairy cattle,2285.8,115.86951479515092,6.5,45.59824571453378,104.2284700542813,Non-Dairy Cattle,2285.8,1,304.0,NO,65.0
BLR,2004,dairy cattle,1658,229.1218192085507,6.5,97.68041618549624,161.95413003555277,Dairy Cattle,1658,1,550.0,8.7972602739726,65.0
BLR,2004,non-dairy cattle,2232.2,119.73348769296823,6.5,47.11883882256971,105.17867201974009,Non-Dairy Cattle,2232.2,1,306.5,NO,65.0
BLR,2005,dairy cattle,1613,241.13911383154613,6.5,102.8036922848775,165.8223556555074,Dairy Cattle,1613,1,550.0,10.16712328767123,65.0
BLR,2005,non-dairy cattle,2313.2,123.8188027873225,6.5,48.7265369459544,112.7142252633817,Non-Dairy Cattle,2313.2,1,309.0,NO,65.0
BLR,2006,dairy cattle,1565,248.10935314131967,6.5,105.77528128082318,165.53831520448827,Dairy Cattle,1565,1,550.0,10.97534246575342,65.0
BLR,2006,non-dairy cattle,2398.6,126.42504224308297,6.5,49.75217295819437,119.33556205752501,Non-Dairy Cattle,2398.6,1,314.0,NO,65.0
BLR,2007,dairy cattle,1506,250.7248780978255,6.5,106.89034560414935,160.9768604798489,Dairy Cattle,1506,1,550.0,11.3013698630137,65.0
BLR,2007,non-dairy cattle,2445.9,128.35236733818437,6.5,50.51063512499978,123.54396245223695,Non-Dairy Cattle,2445.9,1,316.0,NO,65.0
BLR,2008,dairy cattle,1459,258.08923007719324,6.5,110.0299547813371,160.53370402597082,Dairy Cattle,1459,1,550.0,12.15890410958904,65.0
BLR,2008,non-dairy cattle,2510.8,130.53922477532723,6.5,51.37123131320156,128.98288758118645,Non-Dairy Cattle,2510.8,1,319.0,NO,65.0
BLR,2009,dairy cattle,1452,264.0008937270837,6.5,112.55024624753032,163.42295755141402,Dairy Cattle,1452,1,550.0,12.85205479452055,65.0
BLR,2009,non-dairy cattle,2579.7,134.96008161234548,6.5,53.11097551321411,137.01038353143844,Non-Dairy Cattle,2579.7,1,324.0,NO,65.0
BLR,2010,dairy cattle,1445,262.19202260317036,6.5,111.77907881869214,161.52076889301014,Dairy Cattle,1445,1,550.0,12.68493150684932,65.0
BLR,2010,non-dairy cattle,2630.9,137.67918637031894,6.5,54.18102752039505,142.54486530340733,Non-Dairy Cattle,2630.9,1,327.0,NO,65.0
BLR,2011,dairy cattle,1478,258.14726376333766,6.5,110.0546960069216,162.66084069823012,Dairy Cattle,1478,1,550.0,12.27123287671233,65.0
BLR,2011,non-dairy cattle,2653,138.1940697245512,6.5,54.3836500802816,144.27982366298707,Non-Dairy Cattle,2653,1,328.0,NO,65.0
BLR,2012,dairy cattle,1477,261.7249303593058,6.5,111.57994560241741,164.80357965477052,Dairy Cattle,1477,1,550.0,12.70684931506849,65.0
BLR,2012,non-dairy cattle,2721.8,140.14680703095513,6.5,55.15211273994461,150.11302045558125,Non-Dairy Cattle,2721.8,1,330.0,NO,65.0
BLR,2013,dairy cattle,1519,258.1651426155552,6.5,110.06231821301076,167.18466136556333,Dairy Cattle,1519,1,550.0,12.34520547945206,65.0
BLR,2013,non-dairy cattle,2792,139.83326424050185,6.5,55.02872393291986,153.64019722071225,Non-Dairy Cattle,2792,1,330.0,NO,65.0
BLR,2014,dairy cattle,1522.8,257.87306595433756,6.5,109.93779855825083,167.41327964450437,Dairy Cattle,1522.8,1,550.0,12.35068493150685,65.0
BLR,2014,non-dairy cattle,2782,136.8191335502634,6.5,53.84257007638398,149.79002995250022,Non-Dairy Cattle,2782,1,326.0,NO,65.0
BLR,2015,dairy cattle,1531.5,262.7997359478471,6.5,112.03816236051524,171.5864456551291,Dairy Cattle,1531.5,1,550.0,12.93698630136986,65.0
BLR,2015,non-dairy cattle,2791.7,136.55517648559984,6.5,53.73869478948134,150.02231424379505,Non-Dairy Cattle,2791.7,1,326.0,NO,65.0
